campus_id,campus,state,course_code,market_opportunity,tier,paid_competitors_found,intro1_competitors_found,local_competitors_found,course_specific_competitors,strongest_competitor,strongest_competitor_type,strongest_competitor_price,proven_paid_market,intro_accounting_paid_market_status,paid_academic_market_status,market_validation,university_free_support,competitor_ads_observed,general_accounting_ads_observed,brand_conquest_candidate,nonbrand_search_candidate,top_competitor_keyword_1,top_competitor_keyword_2,top_nonbrand_keyword_1,top_nonbrand_keyword_2,searches_run,sources,data_confidence
519ab87b-e1bc-4847-a579-140ec08ef841,Wayland Baptist University,TX,ACCT 2305,46.1,2,6,4,0,1,Course Hero,NOTES_MARKETPLACE,,HIGH,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,YES,,,ACCT 2305 exam 1,ACCT 2305 practice exam,7,docsity.com; coursehero.com; straighterline.com; quizlet.com; collegetransfer.net; superprof.com,medium
7d00a6d0-1d67-4be5-a70d-2a038ee11bbc,Univ of Tennessee at Martin,TN,,45.9,2,4,2,0,1,Course Hero,NOTES_MARKETPLACE,,HIGH,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Univ of Tennessee at Martin financial accounting exam,Univ of Tennessee at Martin accounting tutoring,5,princetonreview.com; coursehero.com; studocu.com; slideserve.com,medium
a975d81f-9737-44f3-adc8-3f33e1aa6754,Western New England Univ,MA,,45.9,2,6,2,2,0,applyboard.com,LOCAL_CAMPUS_TUTORING,"$49,300.00 USD; $50,300.00 USD; $32,300.00 USD; $37,516.00 USD; $40,822.00 USD; $37,870.00 USD",HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Western New England Univ financial accounting exam,Western New England Univ accounting tutoring,5,varsitytutors.com; frogtutoring.com; princetonreview.com; coursehero.com; applyboard.com; scribd.com,medium
47d4b417-0631-4081-ae04-95578efb9f62,University of Vermont,VT,BUS 1610,45.8,2,8,4,0,0,Scribd,NOTES_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,YES,,,BUS 1610 exam 1,BUS 1610 practice exam,7,scribd.com; studocu.com; silvercreekschools.org; coursehero.com; wyzant.com; quizlet.com; superprof.com; princetonreview.com,medium
1a8addf0-3ad8-4a34-887b-409b12876e4e,Northeastern Illinois Univ,IL,ACTG-201,45.7,2,7,5,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACTG-201 exam 1,ACTG-201 practice exam,7,frogtutoring.com; varsitytutors.com; princetonreview.com; wyzant.com; studocu.com; quizlet.com; coursehero.com,medium
c7641d1b-7a81-42a5-a284-627f5cd1c3d8,The Citadel,SC,,45.6,2,5,2,3,0,higheredjobs.com,LOCAL_CAMPUS_TUTORING,$80; $85; $60; $33; $37; $18 per hour; $48; $51,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,The Citadel financial accounting exam,The Citadel accounting tutoring,5,frogtutoring.com; higheredjobs.com; coursehero.com; princetonreview.com; pageuppeople.com,medium
300b679c-d17d-412b-8a4f-ca4b11e42306,Winthrop University Rock,SC,,45.3,2,3,2,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,NO,NO,NO,YES,PARTIAL,joinfindu.com,joinfindu.com accounting,Winthrop University Rock financial accounting exam,Winthrop University Rock accounting tutoring,5,universitytutor.com; coursehero.com; joinfindu.com,medium
88b53812-431e-4416-b30e-0c965380f53d,Odessa College,TX,,45.2,2,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,OC financial accounting exam,OC accounting tutoring,5,,medium
1eadb5cb-b0b8-45f1-9529-51cf18863dc0,Oral Roberts University,OK,ACT 215,45,2,12,4,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACT 215 exam 1,ACT 215 practice exam,7,frogtutoring.com; applyboard.com; princetonreview.com; ivybound.net; geniusprep.com; mcelroytutoring.com; summitprep.com; quizlet.com,medium
ae5fb538-c4d4-4b5a-a2f7-faff90b27b12,Northwestern State University,LA,ACCT 2000,44.6,2,11,11,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,nsudemons.com,nsudemons.com accounting,ACCT 2000 exam 1,ACCT 2000 practice exam,7,nsudemons.com; frogtutoring.com; varsitytutors.com; universitytutor.com; coursehero.com; studocu.com; docsity.com; stuvia.com,medium
03be85e7-c388-40db-ac11-960c88d1a8b2,Missouri Southern St Univ,MO,ACCT 0201,44.6,2,5,3,0,1,Course Hero,NOTES_MARKETPLACE,,HIGH,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,YES,,,ACCT 0201 exam 1,ACCT 0201 practice exam,7,solutioninn.com; coursehero.com; studocu.com; princetonreview.com; cliffsnotes.com,medium
7e2639c2-554c-4981-8f24-3fe2f866b3fc,Florida A&M University,FL,ACG 2021,44.6,2,7,4,2,1,acg2021fiu.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acg2021fiu.com,acg2021fiu.com accounting,ACG 2021 exam 1,ACG 2021 practice exam,7,joinknack.com; tutorocean.com; universitytutor.com; varsitytutors.com; princetonreview.com; acg2021fiu.com; thefamuanonline.com,medium
b92f3930-82f8-4470-9c8f-cf3f06f60ebf,Missouri Southern State University,MO,AC 201,44.6,2,9,5,0,1,Course Hero,NOTES_MARKETPLACE,,HIGH,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,YES,,,AC 201 exam 1,AC 201 practice exam,7,coursehero.com; studocu.com; cliffsnotes.com; quizlet.com; solutioninn.com; princetonreview.com; scribd.com; universitytutor.com,medium
c18e90df-5f97-4c6f-b370-7692f593b1b5,Minnesota State U Moorhead,MN,ACCT 230,44.6,2,13,11,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,goobertutors.com,goobertutors.com accounting,ACCT 230 exam 1,ACCT 230 practice exam,7,scribd.com; studylib.net; atmtutoring.com; spartan-tutoring.com; tutoringprof.com; mvea.net; quizlet.com; studocu.com,medium
66c35f4e-b9d7-4a01-b673-b51c512fa4d7,Duquesne University,PA,ACCT 214,44.5,2,10,9,3,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACCT 214 exam 1,ACCT 214 practice exam,7,varsitytutors.com; frogtutoring.com; surgent.com; quizlet.com; princetonreview.com; coursehero.com; studocu.com; scribd.com,medium
0054904a-2d2a-4686-af96-8ac394798e2b,University of Montana,MT,,44.2,2,9,6,4,0,montana.cpa,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,montana.cpa,montana.cpa accounting,University of Montana financial accounting exam,University of Montana accounting tutoring,5,superprof.ng; montana.cpa; coursedog.com; princetonreview.com; tutorz.com; mdrc.org; studysoup.com; quizlet.com,medium
35187e01-7447-437e-a012-ac68815b1a24,University of Wisconsin–Stevens Point,WI,ACCT 210,44.2,2,15,10,7,2,Wize Prep,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,Wize Prep,Wize Prep accounting,ACCT 210 exam 1,ACCT 210 practice exam,7,princetonreview.com; studysoup.com; give.org; coursedog.com; atmtutoring.com; csuebbap.club; picktime.com; tutoringprof.com,medium
2f64caa2-688c-4c86-b6af-387d722c8315,Indiana University Southeast,IN,BUS-A 201,44.1,2,13,7,3,0,indianachamber.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,YES,YES,YES,YES,indianachamber.com,indianachamber.com accounting,BUS-A 201 exam 1,BUS-A 201 practice exam,7,varsitytutors.com; princetonreview.com; indianachamber.com; macrothink.org; busa201.com; fennie.ai; co.uk; preply.com,medium
916ffb4e-6b04-49cf-a8fb-3ab2a6706dd1,Southeastern Oklahoma State University,OK,ACCT 2103,44.1,2,7,5,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,thesoutheastern.com,thesoutheastern.com accounting,ACCT 2103 exam 1,ACCT 2103 practice exam,7,thesoutheastern.com; purplemath.com; coursehero.com; studocu.com; joinknack.com; quizlet.com; docsity.com,medium
0e791cac-4313-4d1d-b394-69dc6523a86b,Southeastern Oklahoma St,OK,ACCT-2103,44.1,2,5,5,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,Knack,Knack accounting,ACCT-2103 exam 1,ACCT-2103 practice exam,7,coursehero.com; joinknack.com; docsity.com; cliffsnotes.com; quizlet.com,medium
e4cf2784-7f20-4ea7-8295-23e6566d51bf,Idaho State University,ID,ACCT 2201,44,2,11,9,4,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,YES,YES,YES,YES,FrogTutoring,FrogTutoring accounting,ACCT 2201 exam 1,ACCT 2201 practice exam,7,frogtutoring.com; tutorz.com; docsity.com; superfastcpa.com; coursehero.com; cliffsnotes.com; preply.com; quizlet.com,medium
4dd525ed-6102-46a0-810d-132a2a435f0a,Northern Michigan Univ,MI,ACT 230,43.8,2,6,2,3,0,culsr.org,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACT 230 exam 1,ACT 230 practice exam,7,frogtutoring.com; princetonreview.com; quizlet.com; culsr.org; ecampus.com; rocketcert.com,medium
a107c3fb-796d-4259-ba0a-1997aa70398b,Drake University Des,IA,,43.6,2,2,2,0,0,Wyzant,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Drake University Des financial accounting exam,Drake University Des accounting tutoring,5,wyzant.com; owlstown.net,medium
d3222e80-5eab-48a6-884b-d06ccc97d5be,State Un College at Geneseo,NY,ACCT 102,43.5,2,5,5,0,0,Scribd,NOTES_MARKETPLACE,,HIGH,MODERATE,MODERATE,LOW_EVIDENCE,YES,YES,YES,NO,YES,,,ACCT 102 exam 1,ACCT 102 practice exam,7,scribd.com; tutors-on-call.com; amazonaws.com; varsitytutors.com; preply.com,medium
c3dd686d-977b-4495-9565-1b38202941c7,Campbell University,NC,ACCT 215,43.5,2,11,10,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACCT 215 exam 1,ACCT 215 practice exam,7,frogtutoring.com; universitytutor.com; coursehero.com; princetonreview.com; csuebbap.club; coursesidekick.com; quizlet.com; stuvia.com,medium
8b60f73d-7924-45a5-92b2-35824107948e,St. Edward's University,TX,,43.1,2,3,2,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,LOW,MODERATE,MODERATE,LOW_EVIDENCE,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,St. Edward's University financial accounting exam,St. Edward's University accounting tutoring,5,princetonreview.com; frogtutoring.com; tutorocean.com,medium
5e6610d2-c113-4dc3-8b49-6fe9eb27007d,Trevecca Nazarene University,TN,,42.9,2,7,4,0,0,Quizlet,NOTES_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,TNU financial accounting exam,TNU accounting tutoring,5,varsitytutors.com; quizlet.com; coursehero.com; princetonreview.com; studocu.com; cliffsnotes.com; proquest.com,medium
6a5adfa7-2b07-4254-ae83-c2b2a90055dc,Eastern Illinois Univ,IL,,42.4,2,3,1,0,0,Varsity Tutors,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Eastern Illinois Univ financial accounting exam,Eastern Illinois Univ accounting tutoring,5,varsitytutors.com; princetonreview.com; docsity.com,medium
01a4f731-5f9a-4d62-a663-f51adccd3231,Montana State Univ-Billings,MT,ACTG 201,42.2,2,7,5,1,0,academicworks.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,academicworks.com,academicworks.com accounting,ACTG 201 exam 1,ACTG 201 practice exam,7,princetonreview.com; academicworks.com; wyzant.com; studysoup.com; quizlet.com; studocu.com; coursehero.com,medium
e10d4e7f-f243-4713-b21c-b4ac88b69205,Univ of Louisiana at Monroe,LA,,42.2,2,3,3,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Univ of Louisiana at Monroe financial accounting exam,Univ of Louisiana at Monroe accounting tutoring,5,coursehero.com; edubirdie.com; frogtutoring.com,medium
7a187453-8a9d-46ab-8966-bf5e4ae97bc1,"Auburn Univ, Montgomery",AL,,41.9,2,5,3,0,1,Course Hero,NOTES_MARKETPLACE,,HIGH,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,"Auburn Univ, Montgomery financial accounting exam","Auburn Univ, Montgomery accounting tutoring",5,varsitytutors.com; coursehero.com; accountingedu.org; cliffsnotes.com; princetonreview.com,medium
167bb454-f11c-446d-aa3e-edf7b33f9978,La Salle University,PA,,41.8,2,6,6,0,0,UniversityTutor,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,La Salle University financial accounting exam,La Salle University accounting tutoring,5,universitytutor.com; princetonreview.com; scribd.com; wyzant.com; tutorocean.com; ebay.com,medium
d96605dc-58bc-4e44-acd4-1fa9f666d1cc,Lipscomb University,TN,AC 2103,41.8,2,11,7,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,AC 2103 exam 1,AC 2103 practice exam,7,frogtutoring.com; princetonreview.com; studocu.com; coursehero.com; cliffsnotes.com; cecpd.org; studylib.net; wyzant.com,medium
8ffbeac6-9bc5-4bf5-92a3-a6e828e54946,Univ of Nebraska at Kearney,NE,ACCT 250,41.8,2,8,6,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,pekartutoring.com,pekartutoring.com accounting,ACCT 250 exam 1,ACCT 250 practice exam,7,coursehero.com; pekartutoring.com; joinknack.com; quizlet.com; cliffsnotes.com; studocu.com; varsitytutors.com; superprof.com,medium
ed9776cb-5afc-42f5-8dd3-e246cf6334f7,Belmont University,TN,,41.7,2,9,5,2,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Belmont University financial accounting exam,Belmont University accounting tutoring,5,varsitytutors.com; universitytutor.com; studocu.com; quizlet.com; princetonreview.com; wyzant.com; frogtutoring.com; coursehero.com,medium
cf2aa238-eda2-4487-ad36-d5f0cc409791,Virginia State University,VA,,41.7,2,6,4,2,0,sulekha.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,sulekha.com,sulekha.com accounting,Virginia State University financial accounting exam,Virginia State University accounting tutoring,5,sulekha.com; varsitytutors.com; frogtutoring.com; princetonreview.com; docsity.com; tutorselect.com,medium
bb7dc736-4a33-468b-a612-edff11a73849,Indiana University East,IN,BUS-A 201,41.6,2,12,10,3,0,busa201.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,YES,YES,YES,YES,busa201.com,busa201.com accounting,BUS-A 201 exam 1,BUS-A 201 practice exam,7,varsitytutors.com; busa201.com; fennie.ai; co.uk; preply.com; quizlet.com; docsity.com; studocu.com,medium
e7215e61-04b3-4e36-afa7-06e3b898126c,Seattle University,WA,ACCT 2300,41.2,2,11,10,3,3,acct2300.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct2300.com,acct2300.com accounting,ACCT 2300 exam 1,ACCT 2300 practice exam,7,universitytutor.com; princetonreview.com; acct2300.com; wizeprep.com; coursehero.com; cliffsnotes.com; frogtutoring.com; quizlet.com,medium
9496c832-b361-42bb-bd9b-c4d51f47cd79,"Univ of Alaska, Anchorage",AK,ACCT A201,41.1,2,8,4,3,0,boarddocs.com,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,ACCT A201 exam 1,ACCT A201 practice exam,7,frogtutoring.com; boarddocs.com; studocu.com; higheredjobs.com; princetonreview.com; asdk12.org; coursehero.com; calvinforalaska.com,medium
238792eb-7de7-4568-a96a-43356a756fe2,Western Illinois University,IL,,41,2,2,0,0,0,Varsity Tutors,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Western Illinois University financial accounting exam,Western Illinois University accounting tutoring,5,varsitytutors.com; princetonreview.com,medium
9b132b31-63f3-42e6-8f70-4a2d5d640120,Saint Xavier University,IL,,40.8,2,4,1,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Saint Xavier University financial accounting exam,Saint Xavier University accounting tutoring,5,frogtutoring.com; princetonreview.com; coursehero.com; governmentjobs.com,medium
902eef5e-867a-4379-9f36-9490c2a7a396,Clark Atlanta University,GA,,40.8,2,6,4,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Clark Atlanta University financial accounting exam,Clark Atlanta University accounting tutoring,5,princetonreview.com; frogtutoring.com; universitytutor.com; bufftutor.com; coursehero.com; quizlet.com,medium
d2a7f96d-2040-4e61-8ec0-5d779494011e,Univ of Michigan-Flint,MI,ACC 201,40.6,2,12,8,4,2,acc201uky.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acc201uky.com,acc201uky.com accounting,ACC 201 exam 1,ACC 201 practice exam,7,wyzant.com; princetonreview.com; coursehero.com; acc201uky.com; unlvbap.org; teacheron.com; emaze.com; brainfuse.com,medium
429a3f53-60ea-43d0-92c7-fbd392cdc3a1,Univ Illinois at Springfield,IL,ACC 211,40.6,2,8,5,2,0,teacheron.com,LOCAL_CAMPUS_TUTORING,"NGN 3,000–5,000/hour; NGN 80,000–100,000/month; NGN 5,000–10,000/hour; NGN 10,000–20,000/hour; NGN 10,000–30,000/week; NGN 10,000–15,000/hour; NGN 1,000–2,000/hour; NGN 5,000–20,000/hour",HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,teacheron.com,teacheron.com accounting,ACC 211 exam 1,ACC 211 practice exam,7,princetonreview.com; teacheron.com; quizlet.com; studocu.com; scribd.com; coursesidekick.com; jjkane.com; coursehero.com,medium
9186a65e-e745-4c08-9896-25e746359ab2,Emporia State University,KS,,40.5,2,3,2,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,emporiagazette.com,emporiagazette.com accounting,Emporia State University financial accounting exam,Emporia State University accounting tutoring,5,princetonreview.com; emporiagazette.com; coursehero.com,medium
22af1952-1da1-45e4-8128-b977774a7936,Morehouse College,GA,HBA 201,40.5,2,12,3,2,0,career.io,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,FrogTutoring,FrogTutoring accounting,HBA 201 exam 1,HBA 201 practice exam,7,frogtutoring.com; varsitytutors.com; career.io; coursehero.com; quizlet.com; squarespace.com; dokumen.pub; gov.in,medium
8d55c666-9cb4-49f3-87de-b7014695a2fe,Saint Ambrose University,IA,ACC 201,40.2,2,11,6,3,2,acc201uky.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acc201uky.com,acc201uky.com accounting,ACC 201 exam 1,ACC 201 practice exam,7,princetonreview.com; quizlet.com; acc201uky.com; unlvbap.org; teacheron.com; emaze.com; brainfuse.com; studocu.com,medium
8613ae59-6df6-4198-a892-327d6bf0c8db,Niagara University Niagara,NY,,39.6,2,2,0,1,0,acceptancerate.com,LOCAL_CAMPUS_TUTORING,$13; $16; $58; $12; $25; $15; $38; $40,MEDIUM,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,acceptancerate.com,acceptancerate.com accounting,Niagara University Niagara financial accounting exam,Niagara University Niagara accounting tutoring,5,acceptancerate.com; coursehero.com,medium
774fdd9c-50fc-446e-8f16-4c80ad19bb64,Harding University,AR,,39.5,2,5,4,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Harding University financial accounting exam,Harding University accounting tutoring,5,frogtutoring.com; quizlet.com; unotes.net; princetonreview.com; studocu.com,medium
53cd6d0b-a9ab-4cbf-bb19-ee9ba3564314,Menlo College,CA,,39.5,2,3,1,0,0,Superprof,TUTOR_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Menlo College financial accounting exam,Menlo College accounting tutoring,5,superprof.com; princetonreview.com; quizlet.com,medium
3cadacd7-3222-4d2d-af43-f94bb783870b,Univ So Carolina at Aiken,SC,BADM A225,39.3,2,2,2,0,0,Studocu,NOTES_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,NO,NO,NO,NO,YES,,,BADM A225 exam 1,BADM A225 practice exam,7,studylib.net; studocu.com,medium
8c611872-ff7f-4e8c-9d21-6e57bd4a8ef0,Governors State University,IL,,39.1,2,4,2,0,0,Course Hero,NOTES_MARKETPLACE,,LOW,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,GSU financial accounting exam,GSU accounting tutoring,5,governmentjobs.com; coursehero.com; studocu.com; stuvia.com,medium
f72f4b7b-32a9-40b4-976d-e2d59793a28e,Augustana College IL Rock,IL,,39,2,0,0,0,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,LOW_EVIDENCE,YES,NO,NO,NO,PARTIAL,,,Augustana College IL Rock financial accounting exam,Augustana College IL Rock accounting tutoring,5,,medium
09eb4c4d-1391-4809-be0e-11ac02c3cf7e,King's College,PA,,39,2,11,8,3,0,spires.co,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,spires.co,spires.co accounting,King's College financial accounting exam,King's College accounting tutoring,5,spires.co; njherald.com; superprof.com; co.uk; scribd.com; docsity.com; cliffsnotes.com; coursehero.com,medium
356ddca2-f616-4344-baed-6b1e5c5c83ff,King's College - Pennsylvania,PA,ACCT 115,39,2,7,7,1,2,Wize Prep,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,Wize Prep,Wize Prep accounting,ACCT 115 exam 1,ACCT 115 practice exam,7,wizeprep.com; studocu.com; quizlet.com; cliffsnotes.com; studysoup.com; coursehero.com; coursesidekick.com,medium
5c769137-f886-40f0-99f3-690719e46337,SUNY College at Oneonta,NY,ACCT 2100,39,2,13,10,4,3,acct2100.com,COURSE_SPECIFIC_SITE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,YES,acct2100.com,acct2100.com accounting,ACCT 2100 exam 1,ACCT 2100 practice exam,7,varsitytutors.com; american-school-search.com; accountingdegreesonline.org; cloudfront.net; acct2100.com; scribd.com; wizeprep.com; quizlet.com,medium
e60857bb-43c5-45a0-89e4-33f513882d40,University of Rochester,NY,,38.9,2,10,5,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,University of Rochester financial accounting exam,University of Rochester accounting tutoring,5,wyzant.com; myengineeringbuddy.com; frogtutoring.com; princetonreview.com; coursehero.com; studysoup.com; studocu.com; universitytutor.com,medium
5190a915-add2-421e-aaa6-cc49c69b9e63,Augsburg University,MN,ACC 221,38.8,2,10,4,2,4,Knack,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,YES,Knack,Knack accounting,ACC 221 exam 1,ACC 221 practice exam,7,joinknack.com; princetonreview.com; wizeprep.com; pickapeertutoring.com; quizlet.com; studocu.com; scribd.com; docsity.com,medium
41429690-d8eb-48ba-8335-ae92e477173f,Augsburg College,MN,,38.8,2,5,4,1,0,FrogTutoring,MULTI_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,Augsburg College financial accounting exam,Augsburg College accounting tutoring,5,frogtutoring.com; princetonreview.com; universitytutor.com; coursehero.com; aejournal.com,medium
e4babfe5-48bd-4339-a430-c4a49cf502b3,University of Mount Olive,NC,,38.6,2,4,2,1,1,Course Hero,NOTES_MARKETPLACE,,HIGH,STRONG,STRONG,CROWDED,YES,NO,NO,YES,PARTIAL,standyou.com,standyou.com accounting,UMO financial accounting exam,UMO accounting tutoring,5,coursehero.com; studocu.com; standyou.com; princetonreview.com,medium
a1e57676-9ca7-46d9-a433-0227b694047e,North Carolina Central Univ,NC,ACCT 2400,38.5,2,8,7,0,1,Course Hero,NOTES_MARKETPLACE,,HIGH,MODERATE,WEAK,LOW_EVIDENCE,YES,NO,NO,NO,YES,,,ACCT 2400 exam 1,ACCT 2400 practice exam,7,coursehero.com; ulethbridge.ca; amazonaws.com; princetonreview.com; quizlet.com; cliffsnotes.com; studocu.com; scribd.com,medium
937aa008-9316-4e4c-acfd-1c28cd6629b6,"College at Brockport, SUNY",NY,,38.4,2,3,3,2,0,ny.us,LOCAL_CAMPUS_TUTORING,,HIGH,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,FrogTutoring,FrogTutoring accounting,"College at Brockport, SUNY financial accounting exam","College at Brockport, SUNY accounting tutoring",5,frogtutoring.com; edu.sg; ny.us,medium
233b5757-3c57-4670-8646-49c83abe263d,Norfolk State University,VA,,38.2,2,2,0,1,0,bufftutor.com,LOCAL_CAMPUS_TUTORING,$20; $20/hr; $100/hr,MEDIUM,STRONG,STRONG,VALIDATED_PAID_MARKET,YES,NO,NO,YES,PARTIAL,bufftutor.com,bufftutor.com accounting,Norfolk State University financial accounting exam,Norfolk State University accounting tutoring,5,bufftutor.com; coursehero.com,medium
