campus,chapter,council,candidate_legal_name,candidate_ein,candidate_city,candidate_state,candidate_entity_type,match_score,match_confidence,name_evidence,location_evidence,group_exemption_evidence,designation_evidence,recommended_action,source
University of Georgia,Phi Delta Theta,IFC,PHI DELTA THETA GEORGIA DELTA ALUMNI ASSOCIATION,586044283,BROOKHAVEN,GA,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Phi Delta Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Pi Kappa Alpha,IFC,BETA KAPPA OF PI KAPPA ALPHA INC,580898902,DUNWOODY,GA,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Georgia,Chi Omega,Panhellenic,HOUSE CORPORATION OF THE PHI KAPPA CHAPTER FOR CHI OMEGA INC,200437772,CARROLLTON,GA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Kappa Alpha Psi,NPHC,BOWLING GREEN ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,510209101,ALVATON,KY,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Kappa Delta,Panhellenic,KAPPA DELTA HOUSE CORPORATION FOR DELTA GAMMA INC,610710367,BOWLING GREEN,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Phi Kappa Tau,IFC,PHI KAPPA TAU HOUSE ASSOCIATION OF LEXINGTON KY,301397369,PROSPECT,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Kappa Tau"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Alpha Delta Pi,Panhellenic,EPSILON DELTA CHAPTER OF ALPHA DELTA PI HOUSE CORPORATION,611189431,BOWLING GREEN,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Lambda Chi Alpha,IFC,LAMBDA CHI ALPHA HOUSING CORPORATION UNIVERSITY OF LOUISVIL,310920298,LOUISVILLE,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Lambda Chi Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Alpha Delta Pi,Panhellenic,ALPHA DELTA PI ALUMNAE ASSOCIATION LOUISVILLE CHAPTER CO,611224659,LOUISVILLE,KY,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Pi Beta Phi,Panhellenic,KENTUCKY BETA OF PI BETA PHI HOUSE ASSOCIATION INC,610591002,NICHOLASVILLE,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Delta Gamma,Panhellenic,KAPPA DELTA HOUSE CORPORATION FOR DELTA GAMMA INC,610710367,BOWLING GREEN,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Gamma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Theta Chi,IFC,ETA GAMMA ALUMNI CORPORATION THETA CHI FRATERNITY,880948140,MOREHEAD,KY,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Theta Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Chi Omega,Panhellenic,CHI THETA HOUSING CORPORATION OF CHI OMEGA SORORITY,610906174,BOWLING GREEN,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Lambda Chi Alpha,IFC,LAMBDA CHI ALPHA HOUSE CORPORATION OF MURRAY STATE UNIVERSITY,237148456,MURRAY,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Lambda Chi Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Kappa Sigma,IFC,BETA NU OF KAPPA SIGMA HOUSE CORPORATION,237181426,LOUISVILLE,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Alpha Delta Pi,Panhellenic,BETA PSI HOUSE CORPORATION OF ALPHA DELTA PI,237353518,VERSAILLES,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Alpha Tau Omega,IFC,MURRAY ALPHA TAU OMEGA HOUSING CORPORATION,610734682,MURRAY,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Tau Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Beta Theta Pi,IFC,EPSILON ALUMNI ASSOCIATION OF BETA THETA PI,923292729,SHELBYVILLE,KY,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Beta Theta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Delta Tau Delta,IFC,BETA XI CHAPTER DELTA TAU DELTA FRATERNITY OF NEW ORLEANS LA INC,721099349,NEW ORLEANS,LA,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Delta Tau Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Kentucky,Beta Theta Pi,IFC,EPSILON OMICRON CHAPTER HOUSE CORPORATION OF BETA THETA PI FRATE,472034147,CRESTVIEW HLS,KY,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Beta Theta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Delta Tau Delta,IFC,DELTA TAU DELTA HAMMOND ALUMNI CHAPTER,823842442,HAMMOND,LA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Tau Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Phi Beta Sigma,NPHC,THETA PI SIGMA ALUMNI CHAPTER OF PHI BETA SIGMA FRATERNITY INC,333130091,MONROE,LA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Beta Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Alpha Delta Pi,Panhellenic,ALPHA DELTA PI HOUSE CORPORATION DELTA ETA CHAPTER,726032578,LAKE CHARLES,LA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Delta Pi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Alpha Phi Alpha,NPHC,SCHOLARSHIP FOUNDATION OF THE SIGMA LAMBDA CHAPTER OF ALPHA PHI ALPHA,721299423,NEW ORLEANS,LA,SCHOLARSHIP_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Phi Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Alpha Psi,NPHC,ALEXANDRIA ALUMNI CHAPTER OF KAPPA ALPHA PSI SCHOLARSHIP AND GUIDE,311788115,ALEXANDRIA,LA,SCHOLARSHIP_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Alpha Psi,NPHC,KENNER METROPOLITAN ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,521359305,NEW ORLEANS,LA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Alpha Psi,NPHC,BOSSIER CITY ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY,521976866,BOSSIER CITY,LA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Alpha Phi Alpha,NPHC,EDUCATION FOUNDATION OF EPSILON PSI LAMBDA CHAPTER OF ALPHA PHI ALPHA,721456929,ALEXANDRIA,LA,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Phi Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Alpha Psi,NPHC,GRETNA ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,237279482,KENNER,LA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Pi Kappa Phi,IFC,BETA OMICRON ALUMNI CHAPTER OF PI KAPPA PHI FRATERNITY HOUSING CORPO,582584323,KENNER,LA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Phi"" present as a phrase",same state only,in group 0424 (unverified),,REVIEW,IRS_EO_BMF
Louisiana State University,Alpha Phi Alpha,NPHC,EDUCATION FOUNDATION OF PI PI LAMBDA CHAP ALPHA PHI ALPHA FRAT,742868973,SLIDELL,LA,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Phi Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI LAKE AREA FOUNDATION,204969095,LAKE CHARLES,LA,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Alpha Psi,NPHC,HOUMA-THIBODAUX ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY,232996261,THIBODAUX,LA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Alpha Psi,NPHC,KAPPA ALPHA PSI LAFAYETTE ALUMNI LEADERSHIP FOUNDATION,454049461,LAFAYETTE,LA,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Alpha Psi,NPHC,HAMMOND LA ALUMNI CHAPTER BROTHER MEMBERS OF KAPPA ALPHA PSI,611502596,HAMMOND,LA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Alpha Psi,NPHC,GRAMBLING KAPPA ALPHA PSI FOUNDATION,820955707,RUSTON,LA,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Sigma,IFC,EPSILON CHI HOUSE CORPORATION OF KAPPA SIGMA FRATERNITY,720965906,LAFAYETTE,LA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Sigma,IFC,KAPPA SIGMA HOME BUILDING CORPORATION,726028372,NAPOLEONVILLE,LA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Omega Psi Phi,NPHC,BETA RHO FOUNDATION OF THE OMEGA PSI PHI FRATERNITY INC,364718197,ITTA BENA,MS,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Omega Psi Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Chi Omega,Panhellenic,TAU OF CHI OMEGA FRATERNITY HOUSE CORPORATION,237160987,OXFORD,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Chi Omega,Panhellenic,EPSILON DELTA CHAPTER OF THE CHI OMEGA FRATERNITY HOUSE CORPORATION,640709788,HATTIESBURG,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Delta,Panhellenic,SHREVEPORT ALUMNAE ASSOCIATION OF KAPPA DELTA,720926134,SHREVEPORT,LA,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Phi Mu,Panhellenic,KAPPA IOTA HOUSE CORPORATION OF PHI MU FRATERNITY,721049916,NATCHITOCHES,LA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Mu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Sigma Nu,IFC,HOUSE CORPORATION OF EPSILON XI CHAPTER OF SIGMA NU,882444294,UNIVERSITY,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Nu"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Chi Omega,Panhellenic,HOUSE CORPORATION OF CHI DELTA CHAPTER OF CHI OMEGA FRATERNITY,300623897,JACKSON,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Mississippi,Sigma Chi,IFC,STARKVILLE SIGMA CHI ALUMNI INC,831721448,STARKVILLE,MS,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Louisiana State University,Kappa Delta,Panhellenic,ALPHA CHI CHAPTER OF KAPPA DELTA HOUSE CORPORATION,720701613,RUSTON,LA,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Delta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Sigma Alpha Epsilon,IFC,MISSISSIPPI GAMMA HOUSE ASSN OF SIGMA ALPHA EPSILON,237432869,OXFORD,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Alpha Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Kappa Sigma,IFC,KAPPA SIGMA FOUNDATION OF OLE MISS,394464826,UNIVERSITY,MS,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Kappa Sigma,IFC,EPSILON NU CHAPTER OF KAPPA SIGMA HOUSE CORPORATION,842394161,HATTIESBURG,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Delta Delta Delta,Panhellenic,DELTA DELTA DELTA NATIONAL HOUSE CORPORATION,640717329,OXFORD,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Delta Delta Delta"" present as a phrase",same state only,in group 7186 (unverified),,REVIEW,IRS_EO_BMF
Mississippi State University,Pi Beta Phi,Panhellenic,MISSISSIPPI BETA OF PI BETA PHI HOUSE ASSOCIATION INC,646027408,OXFORD,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Kappa Alpha Psi,NPHC,CANTON-MADISON ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,460511327,RIDGELAND,MS,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Phi Delta Theta,IFC,MISSISSIPPI ALPHA CHAPTER HOUSE CORPORATION OF PHI DELTA THETA FRA,237229883,OXFORD,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Delta Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Kappa Sigma,IFC,THE DELTA CHI OF KAPPA SIGMA ALUMNI HOUSE CORPORATION,203849680,JACKSON,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Kappa Alpha Psi,NPHC,VICKSBURG ALUMNI CHAPTER OF KAPPA ALPHA PSI,521601956,VICKSBURG,MS,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
Mississippi State University,Alpha Tau Omega,IFC,ALPHA TAU OMEGA HOUSE CORPORATION INC,640347323,BRANDON,MS,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Tau Omega"" present as a phrase",same state only,in group 0287 (unverified),,REVIEW,IRS_EO_BMF
University of Missouri,Sigma Phi Epsilon,IFC,MISSOURI LAMBDA ALUMNI CORPORATION OF SIGMA PHI EPSILON FRATERNITY,431277718,MARYVILLE,MO,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Sigma Phi Epsilon,IFC,IL ETA ALUMNI AND VOLUNTEER CORP OF SIGMA PHI EPSILON FRAT,450790396,KIRKWOOD,MO,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Sigma Chi,IFC,CHATTANOOGA ALUMNI CHAPTER OF THE SIGMA CHI FRATERNITY,831580928,GEORGETOWN,TN,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Sigma Phi Epsilon,IFC,MISSOURI ZETA ALUMNI ASSOCIATION OF SIGMA PHI EPSILON FRATERNITY,810838351,CPE GIRARDEAU,MO,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Phi Epsilon"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Theta Xi,IFC,ALPHA PSI ASSOCIATION OF THETA XI FRATERNITY,510176134,FENTON,MO,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Theta Xi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Theta Xi,IFC,ALPHA PSI OF THETA XI CHARITABLE FOUNDATION,873665438,FENTON,MO,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Theta Xi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Kappa Alpha Order,IFC,GAMMA BETA CHAPTER OF KAPPA ALPHA ORDER HOUSING CORPORATION,431126126,SPRINGFIELD,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Order"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Sigma Chi,IFC,SIGMA CHI CLARKSVILLE ALUMNI SCHOLARSHIP FOUNDATION INC,933925158,CLARKSVILLE,TN,SCHOLARSHIP_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
"University of Tennessee, Knoxville",Pi Kappa Alpha,IFC,EPSILON-SIGMA HOUSE CORPORATION OF THE PI KAPPA ALPHA FRATERNITY,237352958,MARTIN,TN,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Kappa Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Theta Xi,IFC,GAMMA EPSILON ALUMNI ASSOCIATION OF THE THETA XI FRATERNITY,842174202,LAKE OZARK,MO,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Theta Xi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Alpha Chi Omega,Panhellenic,ALPHA CHI OMEGA HOUSE CORPORATION FOR PHI CHAPTER,486107595,KANSAS CITY,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Lambda Chi Alpha,IFC,LAMBDA CHI ALPHA FRATERNITY PROPERTY MANAGEMENT CORPORATION,261710733,SAINT LOUIS,MO,PROPERTY_HOLDING_ENTITY,48,MEDIUM_CONFIDENCE,"org name ""Lambda Chi Alpha"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Kappa Sigma,IFC,MU RHO CHAPTER OF KAPPA SIGMA FRATERNITY HOUSING CORPORATION,464532330,SAINT CHARLES,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Sigma"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Kappa Alpha Psi,NPHC,EAST ST LOUIS ALUMNI CHAPTER OF KAPPA ALPHA PSI FRATERNITY INC,376048194,SAINT LOUIS,MO,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Psi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Sigma Chi,IFC,SIGMA CHI EDUCATIONAL FOUNDATION OF MISSOURI INC,481120253,SAINT LOUIS,MO,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Chi Omega,Panhellenic,LAMBDA ZETA CHAPTER OF CHI OMEGA HOUSE CORPORATION,562606095,KANSAS CITY,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Chi Omega"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Alpha Phi,Panhellenic,ALPHA PHI HOUSE CORP-WASHINGTON UNI,431306751,CHESTERFIELD,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Phi Delta Theta,IFC,MISSOURI EPISLON OF PHI DELTA THETA EDUCATIONAL FOUNDATION INC,431412922,SPRINGFIELD,MO,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Delta Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Phi Delta Theta,IFC,FULTON MISSOURI PHI DELTA THETA ALUMNI CLUB EDUCATIONAL FOUNDATIO,464248512,FULTON,MO,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Phi Delta Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Sigma Chi,IFC,SIGMA CHI HOUSE CORPORATION,431307232,ROLLA,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Sigma Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Kappa Alpha Theta,Panhellenic,KANSAS CITY KAPPA ALPHA THETA ALUMNAE FOUNDATION,461052903,KANSAS CITY,MO,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Kappa Alpha Theta"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Alpha Gamma Rho,IFC,CENTRAL COAST ALPHA GAMMA RHO ALUMNI ASSOCIATION,237321954,BALLWIN,MO,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Gamma Rho"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Theta Chi,IFC,IOTA MU CHAPTER OF THETA CHI FRATERNITY ALUMNI CORPORATION,273780605,SAINT CHARLES,MO,ALUMNI_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Theta Chi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Alpha Gamma Rho,IFC,EDUCATIONAL FOUNDATION OF ALPHA GAMMA RHO,366158409,KANSAS CITY,MO,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Alpha Gamma Rho"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Pi Beta Phi,Panhellenic,PI BETA PHI NY EPSILON HOUSE CORP,141666518,TOWN AND COUNTRY,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Pi Beta Phi,Panhellenic,PI BETA PHI FRATERNITY HOUSING CORPORATION,262511045,CHESTERFIELD,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Pi Beta Phi,Panhellenic,PI BETA PHI HOUSE CORPORATION OF BLOOMINGTON INDIANA,356007520,TWN AND CNTRY,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Pi Beta Phi,Panhellenic,KANSAS CITY PI BETA PHI SCHOLARSHIP AND SPECIAL NEEDS FUND,431459179,KANSAS CITY,MO,SCHOLARSHIP_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Pi Beta Phi,Panhellenic,PI BETA PHI FOUNDATION,431542735,CHESTERFIELD,MO,EDUCATIONAL_FOUNDATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Pi Beta Phi,Panhellenic,MISSOURI ALPHA CHAPTER OF PI BETA PHI HOUSE CORPORATION,431601713,CHESTERFIELD,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Pi Beta Phi,Panhellenic,MISSOURI GAMMA CHAPTER OF PI BETA PHI HOUSE ASSOCIATION INCORPORATED,436050307,SPRINGFIELD,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
University of Missouri,Pi Beta Phi,Panhellenic,FLORIDA EPSILON CHAPTER OF PI BETA PHI HOUSE CORPORATION INC,592076878,CHESTERFIELD,MO,HOUSE_CORPORATION,48,MEDIUM_CONFIDENCE,"org name ""Pi Beta Phi"" present as a phrase",same state only,,,REVIEW,IRS_EO_BMF
